instance,noise,seed,best_legacy,best_v2,flip,regret,true_err_best,true_err_recommended
prism,dev_lagos,17,rem,zne,True,0.07963658871619739,0.9503474672454084,1.0299840559616058
prism,dev_lagos,18,rem,zne_rem,True,0.2953047718201498,0.43301884454824346,0.7283236163683933
prism,dev_lagos,19,zne_rem,zne_rem,False,0.0,0.779108157233372,0.779108157233372
prism,dev_lagos,20,zne_rem,zne_rem,False,0.0,0.274163679489261,0.274163679489261
prism,dev_lagos,21,zne_rem,zne_rem,False,0.0,0.5114991045488866,0.5114991045488866
prism,dev_lagos,22,rem,zne_rem,True,0.3111741622472737,0.6666138882329982,0.9777880504802718
prism,dev_lagos,23,zne_rem,rem,True,0.4467786146331907,0.627535617304904,1.0743142319380947
prism,dev_lagos,24,rem,zne,True,0.4859161401469505,0.8786599672454134,1.364576107392364
prism,dev_lagos,25,zne_rem,rem,True,0.5552202338313048,0.5467826872772932,1.102002921108598
prism,dev_lagos,26,zne_rem,zne_rem,False,0.0,0.6453647087015879,0.6453647087015879
prism,dev_lagos,27,zne_rem,rem,True,0.12272825062351878,0.6257611682358917,0.7484894188594104
prism,dev_lagos,28,rem,zne,True,0.3184509369227939,0.8079099672454104,1.1263609041682043
prism,dev_lagos,29,zne_rem,zne_rem,False,0.0,0.5585523970780901,0.5585523970780901
