task,noise,budget,method,n_seeds,mean_abs_error,std_abs_error,ci_lo,ci_hi,bias,variance,rmse,mean_circuit_executions,mean_shots,mean_wall_clock_s
tfim,dev_algiers,12000,none,10,0.17153077634438452,0.013496638813395747,0.1636641096777179,0.17946494301105118,0.17153077634438452,0.00018215925925926056,0.17200799564741343,2.0,12000.0,4.176246042689309
tfim,dev_algiers,12000,rem,10,0.08292635220263778,0.024786937727094286,0.06822390801288575,0.0972246694781882,0.08292635220263778,0.0006143922818868501,0.08619589864566696,10.0,12000.0,4.299801600305363
tfim,dev_algiers,12000,zne,10,0.1123307763443889,0.04463294747156946,0.08603077634438945,0.13903077634438832,0.1123307763443889,0.0019920999999998787,0.12004621324362136,6.0,12000.0,11.289262025081552
tfim,dev_algiers,12000,zne_rem,10,0.05738417665110011,0.028646189525595566,0.040093651185031255,0.07330509686499198,0.039259287684375276,0.0027668842414920337,0.06349399567539729,14.0,12000.0,8.914866062498186
tfim,dev_algiers,24000,none,10,0.1664307763443847,0.011836280279893509,0.15929744301105142,0.1730311930110514,0.1664307763443847,0.00014009753086419594,0.1668091457096174,2.0,24000.0,3.9106521161971615
tfim,dev_algiers,24000,rem,10,0.07077794925058187,0.012524521061591286,0.06367652705900187,0.07816683624456129,0.07077794925058187,0.00015686362782224372,0.07176834514713268,10.0,24000.0,4.127412453095895
tfim,dev_algiers,24000,zne,10,0.11418077634438717,0.04358481514370703,0.08822952634438709,0.13893077634438697,0.11418077634438717,0.0018996361111111135,0.12143690619662115,6.0,24000.0,10.154782760504167
tfim,dev_algiers,24000,zne_rem,10,0.04280727317092916,0.01723160615435621,0.03326096505505687,0.05334252010540335,0.02069393215276376,0.0018571769266448042,0.04582246241663048,14.0,24000.0,9.823240957490635
tfim,dev_lagos,1500,none,10,2.391297443011051,0.10891845403617172,2.3230307763443845,2.4502307763443847,2.391297443011051,0.01186322962962965,2.3935288524724028,2.0,1500.0,1.2924050711095334
tfim,dev_lagos,1500,rem,10,1.8620640603741827,1.5333169015465693,1.0504073462801682,2.841983217521161,1.8620640603741827,2.351060720568372,2.3628874737170036,10.0,1496.0,2.3429746283218265
tfim,dev_lagos,1500,zne,10,1.8270307763443845,0.5567933588365135,1.5022307763443838,2.142230776344385,1.8270307763443845,0.3100188444444465,1.9018565712770152,6.0,1500.0,4.108593167585786
tfim,dev_lagos,1500,zne_rem,10,2.762362552478706,3.2010958244853205,1.0229422983279206,4.808498495146947,1.7689929377534213,15.248470985887565,4.105235669376399,14.0,1496.0,4.736652199819218
tfim,dev_lagos,3000,none,10,2.3736974430110513,0.06723961207576057,2.3354307763443845,2.414500776344385,2.3736974430110513,0.004521165432098766,2.3745544002709416,2.0,3000.0,0.9735780669027008
tfim,dev_lagos,3000,rem,10,1.480182963134729,1.212264177279515,0.8868300687789062,2.3004689690541844,1.480182963134729,1.4695844355151797,1.8744512787261152,10.0,3000.0,1.6877879454288631
tfim,dev_lagos,3000,zne,10,1.7646307763443836,0.48024142076899506,1.4902307763443836,2.0530307763443836,1.7646307763443836,0.23063182222222295,1.8224956561873566,6.0,3000.0,3.825949072802905
tfim,dev_lagos,3000,zne_rem,10,2.181495399965109,1.9567168221900166,1.178483852803729,3.436787167923166,0.29734312223137965,9.01819544194209,2.8644002566132736,14.0,3000.0,4.747582169959787
tfim,dev_lagos,6000,none,10,2.3864974430110513,0.0935052385143722,2.3340307763443846,2.4437007763443845,2.3864974430110513,0.008743229629629635,2.388145504814343,2.0,6000.0,1.1072577009908855
tfim,dev_lagos,6000,rem,10,1.4252333308254426,0.9789087698883118,1.0059074107371346,2.069863249712308,1.4252333308254426,0.9582623797642478,1.701095584934488,10.0,6000.0,1.7056914985761977
tfim,dev_lagos,6000,zne,10,1.7214307763443852,0.42577531894441883,1.4588257763443857,1.9548307763443844,1.7214307763443852,0.18128462222222158,1.76818553261405,6.0,6000.0,3.754875405598432
tfim,dev_lagos,6000,zne_rem,10,1.623369212226001,1.6401206229197711,0.7793018715910822,2.6792743453066934,-0.2515426926778864,5.547833294352988,2.2486270680478193,14.0,6000.0,4.79393694010796
tfim,dev_lagos,12000,none,10,2.369697443011051,0.0636291725935382,2.3345299430110513,2.4087307763443846,2.369697443011051,0.004048671604938273,2.3704661515949894,2.0,12000.0,1.1496295048040337
tfim,dev_lagos,12000,rem,10,0.9041933583108935,0.34449318827710745,0.7301610378502489,1.1315935649791362,0.9041933583108935,0.1186755567693266,0.9614435138404783,10.0,12000.0,1.9160509892040865
tfim,dev_lagos,12000,zne,10,1.7504307763443845,0.41999756613051586,1.5210232763443832,2.0089357763443854,1.7504307763443845,0.17639795555555704,1.7952064123029436,6.0,12000.0,3.165519031509757
tfim,dev_lagos,12000,zne_rem,10,0.9335240803374918,0.669812104528648,0.5277832214820559,1.3175910034218463,-0.5522247324826657,1.0781094258224386,1.1292699581613541,14.0,12000.0,5.149182958016172
tfim,dev_lagos,24000,none,10,2.387897443011051,0.06789425328869618,2.3492966096777175,2.4283974430110513,2.387897443011051,0.004609629629629632,2.388765971166992,2.0,24000.0,1.3012690544128418
tfim,dev_lagos,24000,rem,10,0.8057017411655307,0.2950260097484633,0.6307330863076278,0.9731008957788486,0.8057017411655307,0.08704034642810037,0.8529311856782223,10.0,24000.0,1.9912087921169586
tfim,dev_lagos,24000,zne,10,1.6716807763443846,0.39194114141454206,1.4510757763443836,1.9053820263443848,1.6716807763443846,0.15361785833333408,1.7125339968886355,6.0,24000.0,3.9736678888089956
tfim,dev_lagos,24000,zne_rem,10,0.8357210091975424,0.6766475253233715,0.4698316244166685,1.2557859871148798,-0.26857293910840235,1.1537387419627239,1.053800878433766,14.0,24000.0,5.813892990129534
tfim,ideal,1500,none,10,0.04568717806445673,0.03246615763874666,0.027287178064456793,0.06489231053775395,0.00889744301105111,0.0032853333333333636,0.055099587041419186,2.0,1500.0,0.44000262069748713
tfim,ideal,1500,rem,10,0.04366666666666674,0.031037955727830423,0.025974356128912836,0.06287179913996414,0.011230776344384453,0.0029418518518518717,0.05266684919343733,10.0,1496.0,0.8563118389225565
tfim,ideal,1500,zne,10,0.04480000000000013,0.03177750141645598,0.026846155268878034,0.06373846580663164,-0.0001692236556118054,0.003239822222222187,0.05399878365894539,6.0,1500.0,1.7412090979865753
tfim,ideal,1500,zne_rem,10,0.05830768946224678,0.03706711354462496,0.03646153419337103,0.08046153419336727,-0.03376922365561219,0.0038844444444446156,0.06809082512573122,14.0,1496.0,2.755274918687064
tfim,ideal,3000,none,10,0.029425643871087193,0.02051910665207285,0.018800000000000237,0.04244628358070919,0.023030776344384395,0.0007937580246913573,0.03528170745935176,2.0,3000.0,0.37032174272462726
tfim,ideal,3000,rem,10,0.03602564387108727,0.028400903205352972,0.019666666666666898,0.052692310537753875,0.02423077634438444,0.0015962962962963031,0.044986633447261344,10.0,3000.0,1.2383509999024682
tfim,ideal,3000,zne,10,0.04119999999999857,0.03368478226706559,0.023553844731120672,0.06213846580663321,0.016230776344390473,0.002727999999999902,0.05214056099373631,6.0,3000.0,2.088192210532725
tfim,ideal,3000,zne_rem,10,0.06634615526887541,0.041243116467939996,0.04446153419336456,0.09250096164516527,0.028730776344387633,0.005674722222221954,0.07702407097363123,14.0,3000.0,2.5270875971065836
tfim,ideal,6000,none,10,0.02047179913996384,0.011950274262758706,0.013784621075507441,0.02780513247329708,0.01576410967771764,0.00033235061728394567,0.02340133990793395,2.0,6000.0,0.43814805180300026
tfim,ideal,6000,rem,10,0.016858977204420443,0.014596067722470178,0.0086666666666666,0.025705453021685937,0.009730776344384484,0.00042364197530864184,0.021816640118089,10.0,6000.0,1.5075686283875256
tfim,ideal,6000,zne,10,0.036199999999999656,0.021344897920793512,0.02379923059138862,0.04924615526887797,0.012430776344387873,0.0017399555555555196,0.04147871985155955,6.0,6000.0,2.630185986415017
tfim,ideal,6000,zne_rem,10,0.043653844731120196,0.028273522387091344,0.026806727817074556,0.05969231053775222,0.005230776344387067,0.002886388888888634,0.05123583727397035,14.0,6000.0,2.626548819988966
tfim,ideal,12000,none,10,0.012292310537753792,0.006742047268262925,0.008284300527118971,0.016271799139964127,0.004230776344384601,0.00019345679012345665,0.01385678821326628,2.0,12000.0,0.5408917423919775
tfim,ideal,12000,rem,10,0.012721155268876938,0.00781617272072182,0.008115298902991515,0.01715408525801094,0.006439109677717792,0.00019483217592592992,0.014724506503615523,10.0,12000.0,1.2726522692129947
tfim,ideal,12000,zne,10,0.02254615526887731,0.015446947744465065,0.013407689462243659,0.03139231053775485,0.01133077634438875,0.0006607666666666393,0.026890081676457123,6.0,12000.0,2.033846562821418
tfim,ideal,12000,zne_rem,10,0.02694231053775553,0.00970268265094045,0.02194231053775546,0.03331731053775426,0.013230776344388673,0.0007061805555555472,0.028471317894948726,14.0,12000.0,2.5665039315121247
tfim,ideal,24000,none,10,0.011212821935543626,0.005971107865633834,0.0077089772044205375,0.014696251387155116,0.0011974430110513802,0.0001737580246913593,0.012562487492011252,2.0,24000.0,0.6183336599031464
tfim,ideal,24000,rem,10,0.011554488602210177,0.004668601724167609,0.008775523607643252,0.014121799139963809,0.002314109677717724,0.00016418595679012083,0.012374266229220042,10.0,24000.0,1.2558359038084745
tfim,ideal,24000,zne,10,0.012988465806633532,0.012946359980621899,0.005653748612845875,0.020888465806633786,0.012080776344388599,0.00019289166666668073,0.01787589597987054,6.0,24000.0,2.290873906901106
tfim,ideal,24000,zne_rem,10,0.01922596580663285,0.01102858936283809,0.01297596580663088,0.025850965806633753,0.016168276344387954,0.00024187934027779476,0.021888457373659534,14.0,24000.0,2.785172247316223
tfim,param_lam0.5,1500,none,10,0.20676410967771774,0.07442075908451927,0.16516410967771772,0.2523641096777178,0.20676410967771774,0.005538449382716058,0.21848570089427763,2.0,1500.0,0.5799920335062779
tfim,param_lam0.5,1500,rem,10,0.15156052349956645,0.07970579435694092,0.10671293305742766,0.1997248590215407,0.1343393907721607,0.011823591843434665,0.16937622197972918,10.0,1496.0,1.7096100147347897
tfim,param_lam0.5,1500,zne,10,0.13743077634438733,0.1204554320531509,0.07503077634438737,0.2142307763443882,0.13743077634438733,0.014509511111111253,0.17873381964983892,6.0,1500.0,2.311876430211123
tfim,param_lam0.5,1500,zne_rem,10,0.11472064506613053,0.12427622368925771,0.05697890347887982,0.1962878093268292,0.049967019936447074,0.02729360568897331,0.16450212217903232,14.0,1496.0,3.206965120695531
tfim,param_lam0.5,3000,none,10,0.213964109677718,0.025522103709878185,0.19836410967771806,0.22849744301105135,0.213964109677718,0.0006513777777777778,0.21532970122623246,2.0,3000.0,0.6303391337045469
tfim,param_lam0.5,3000,rem,10,0.10258503426843273,0.05545474613896488,0.07096976729353904,0.1369769121553754,0.10258503426843273,0.0030752288693370405,0.11528831353723089,10.0,3000.0,1.622958830418065
tfim,param_lam0.5,3000,zne,10,0.17263077634438737,0.08514980263564309,0.12703077634438725,0.22703077634438673,0.17263077634438737,0.007250488888888971,0.19059597304577544,6.0,3000.0,2.3468601600034162
tfim,param_lam0.5,3000,zne_rem,10,0.1297815672390798,0.08321883202911529,0.08058817128445318,0.1785224392812239,0.05786765524432722,0.02191936252824064,0.1519081689669548,14.0,3000.0,2.9567365890252404
tfim,param_lam0.5,6000,none,10,0.2151641096777178,0.019309563932395517,0.2031641096777177,0.22563244301105137,0.2151641096777178,0.0003728592592592698,0.21594250954070696,2.0,6000.0,0.8829430575016886
tfim,param_lam0.5,6000,rem,10,0.10715916919172441,0.03965150542149523,0.08406830436551953,0.13033107115981676,0.10715916919172441,0.0015722418821908655,0.11356982537554769,10.0,6000.0,1.4506979575147851
tfim,param_lam0.5,6000,zne,10,0.17063077634438875,0.06087363961518977,0.13562577634438672,0.20683077634438737,0.17063077634438875,0.003705600000000001,0.1801385628783821,6.0,6000.0,2.8364115083008072
tfim,param_lam0.5,6000,zne_rem,10,0.09174830794391511,0.07243368422187275,0.052300087106393334,0.13655777576616113,0.07417249356697261,0.008486853286208292,0.11462864720273924,14.0,6000.0,3.157761201518588
tfim,param_lam0.5,12000,none,10,0.20476410967771796,0.013928565549675491,0.19659744301105125,0.21259827634438486,0.20476410967771796,0.0001940049382716069,0.20519002182502188,2.0,12000.0,0.8261208635987713
tfim,param_lam0.5,12000,rem,10,0.08878160738011873,0.03294108478804524,0.06931198784997537,0.10814838802236823,0.08878160738011873,0.0010851150670131856,0.09412107824132393,10.0,12000.0,1.4405204722192138
tfim,param_lam0.5,12000,zne,10,0.16283077634438925,0.04760998961469342,0.13292827634438817,0.1880332763443922,0.16283077634438925,0.0022667111111112155,0.16897899788114676,6.0,12000.0,3.1586416221689433
tfim,param_lam0.5,12000,zne_rem,10,0.06733253482472863,0.037769590325732016,0.04482359779924885,0.08853256940372112,0.06733253482472863,0.0014265419533736293,0.07627291789330969,14.0,12000.0,3.1446832283982076
tfim,param_lam0.5,24000,none,10,0.198197443011051,0.012401164819842055,0.19093077634438452,0.20553077634438424,0.198197443011051,0.00015378888888888822,0.19854630798914094,2.0,24000.0,0.8551038358593359
tfim,param_lam0.5,24000,rem,10,0.07710672610190468,0.012501003700719892,0.06962012291499686,0.08425357635341661,0.07710672610190468,0.00015627509352541242,0.07801342701309191,10.0,24000.0,1.7045235370984302
tfim,param_lam0.5,24000,zne,10,0.16238077634438824,0.032601167327430285,0.14333077634438884,0.1815807763443879,0.16238077634438824,0.0010628361111111079,0.1652999365583854,6.0,24000.0,3.6786690486944282
tfim,param_lam0.5,24000,zne_rem,10,0.045518312064192476,0.026512161692274536,0.029940833355466042,0.06099459171238091,0.042760979873428084,0.0009733561991945196,0.05200501878675547,14.0,24000.0,3.085296888987068
tfim,param_lam1,1500,none,10,0.38996410967771783,0.07473488946739477,0.34463077634438444,0.43316410967771785,0.38996410967771783,0.005585303703703714,0.39635688485261417,2.0,1500.0,0.7692602540948428
tfim,param_lam1,1500,rem,10,0.22591391216158635,0.1380560043925325,0.14403739494604034,0.30643002707059874,0.22331536788390327,0.020356507209975276,0.2611333184833004,10.0,1496.0,1.2617809625924565
tfim,param_lam1,1500,zne,10,0.2734307763443888,0.13350389091291945,0.19183077634438872,0.34703077634438884,0.2734307763443888,0.017823288888888695,0.3013392597261349,6.0,1500.0,2.958097222098149
tfim,param_lam1,1500,zne_rem,10,0.1404648028706263,0.09504573946890273,0.08472595901131795,0.19555183135232196,0.028728574701534004,0.030039281303526413,0.166915200558713,14.0,1496.0,3.196655370912049
tfim,param_lam1,3000,none,10,0.38943077634438455,0.02861200645848261,0.37356410967771775,0.4074307763443844,0.38943077634438455,0.0008186469135802505,0.3903756034723639,2.0,3000.0,0.7979768197168596
tfim,param_lam1,3000,rem,10,0.1883447526588932,0.08439569924143446,0.13573012619844138,0.2330629059224517,0.1883447526588932,0.00712263405045066,0.20465609323825482,10.0,3000.0,1.3900817303103394
tfim,param_lam1,3000,zne,10,0.29703077634438796,0.07921952621250297,0.24623077634438725,0.33903077634438866,0.29703077634438796,0.0062757333333334445,0.3063909954547456,6.0,3000.0,3.1051311803981663
tfim,param_lam1,3000,zne_rem,10,0.15738523107918131,0.10603383379602348,0.09751122157544331,0.2223681964191212,0.09910717706136837,0.027851927705898148,0.18678588672697344,14.0,3000.0,3.962568093393929
tfim,param_lam1,6000,none,10,0.4044307763443845,0.020978648757813446,0.3922307763443846,0.4162974430110511,0.4044307763443845,0.00044010370370370773,0.40492017261165797,2.0,6000.0,0.938302452431526
tfim,param_lam1,6000,rem,10,0.17130478195644755,0.07082460947673032,0.13165248615013223,0.21451703756153565,0.17130478195644755,0.005016125307531359,0.1840104374700638,10.0,6000.0,1.2605093543766999
tfim,param_lam1,6000,zne,10,0.2730307763443857,0.08196584654598503,0.22443077634438674,0.3200307763443876,0.2730307763443857,0.0067183999999999655,0.28388794414560464,6.0,6000.0,2.7682122379774228
tfim,param_lam1,6000,zne_rem,10,0.07767795714032788,0.05395300934584184,0.04756636122765702,0.11206532854274465,0.03976925508771627,0.007857895412208908,0.09302526281188278,14.0,6000.0,3.664510857826099
tfim,param_lam1,12000,none,10,0.39893077634438445,0.016711384454029088,0.3891974430110512,0.40843160967771774,0.39893077634438445,0.00027927037037036505,0.3992456732991187,2.0,12000.0,0.9878811914124526
tfim,param_lam1,12000,rem,10,0.16263657827061237,0.03995637085634022,0.14151502901479146,0.18828067663485568,0.16263657827061237,0.001596511572009394,0.16699555984031875,10.0,12000.0,1.5888661765144207
tfim,param_lam1,12000,zne,10,0.2889307763443897,0.04705327949368878,0.2632282763443896,0.31833077634439083,0.2889307763443897,0.0022140111111111933,0.2923586898297566,6.0,12000.0,2.4959036601823756
tfim,param_lam1,12000,zne_rem,10,0.068300450664597,0.06970928301467824,0.03145986199568755,0.11231420351647146,0.05164945397088676,0.007078590211194173,0.09507048588055866,14.0,12000.0,3.5156213633716105
tfim,param_lam1,24000,none,10,0.39118077634438475,0.01275796773552698,0.3838807763443846,0.39859785967771827,0.39118077634438475,0.0001627657407407474,0.391367971285416,2.0,24000.0,1.1556889266008512
tfim,param_lam1,24000,rem,10,0.14471809786544387,0.02698985951773824,0.12857896542333128,0.16052200655819943,0.14471809786544387,0.0007284525167872454,0.1469657617096605,10.0,24000.0,1.543644267716445
tfim,param_lam1,24000,zne,10,0.29218077634438877,0.039810279242092975,0.2699295263443872,0.31623077634438956,0.29218077634438877,0.001584858333333419,0.2946115723545323,6.0,24000.0,2.7019044423243033
tfim,param_lam1,24000,zne_rem,10,0.043077490642766406,0.055885668951989695,0.015513392256202687,0.07998019922381772,0.04251154687900387,0.003177028640913477,0.06831220531404233,14.0,24000.0,3.296529252489563
tfim,param_lam2,1500,none,10,0.7518307763443844,0.06120050028037258,0.7144974430110512,0.7854307763443844,0.7518307763443844,0.0037455012345678843,0.7540692722619792,2.0,1500.0,0.6007621865021064
tfim,param_lam2,1500,rem,10,0.4316629783908505,0.17047495804607565,0.32999966596220665,0.5247457460684459,0.4316629783908505,0.02906171132081125,0.46096471351068724,10.0,1496.0,1.2155844629742205
tfim,param_lam2,1500,zne,10,0.5630307763443885,0.21572657591394753,0.43503077634438797,0.6894307763443894,0.5630307763443885,0.04653795555555616,0.5990724623206823,6.0,1500.0,2.6270223875995726
tfim,param_lam2,1500,zne_rem,10,0.23673323548605785,0.16507762727765896,0.14698371595426493,0.34047569184113524,0.14470340234601933,0.06625456762004764,0.2838453549180554,14.0,1496.0,3.2617534350953066
tfim,param_lam2,3000,none,10,0.7419641096777179,0.048184009437074495,0.7159641096777177,0.7714307763443844,0.7419641096777179,0.0023216987654320837,0.7433708824932124,2.0,3000.0,0.7079760464141145
tfim,param_lam2,3000,rem,10,0.33169265007351234,0.12690657126063346,0.25217695268233065,0.4037240843758829,0.33169265007351234,0.016105277829130238,0.35286649622627353,10.0,3000.0,1.4175119610968978
tfim,param_lam2,3000,zne,10,0.6114307763443853,0.08645204193976971,0.5622307763443841,0.6630307763443861,0.6114307763443853,0.007473955555555701,0.6169069251200685,6.0,3000.0,2.5615901237237266
tfim,param_lam2,3000,zne_rem,10,0.26455205530152437,0.14014412211432759,0.1759431783289971,0.34207481419952807,0.12472966477070954,0.08011848684147026,0.2960812851754342,14.0,3000.0,3.3357308480888603
tfim,param_lam2,6000,none,10,0.7640307763443845,0.03272790933412515,0.7444307763443845,0.7829657763443846,0.7640307763443845,0.0010711160493827162,0.7646613836502059,2.0,6000.0,0.6090347033808939
tfim,param_lam2,6000,rem,10,0.28937722492346163,0.08753035961527843,0.23575877734361012,0.33856241613021576,0.28937722492346163,0.007661563854379964,0.30105578515176495,10.0,6000.0,1.4763858248945325
tfim,param_lam2,6000,zne,10,0.5534307763443873,0.104758770515885,0.4900207763443882,0.6132307763443873,0.5534307763443873,0.010974399999999858,0.5622833664667231,6.0,6000.0,2.5715748809860086
tfim,param_lam2,6000,zne_rem,10,0.09309684961105429,0.05790562747995669,0.05930477792514957,0.12792273651445393,0.013272898054819394,0.012787343454658217,0.10809615595369718,14.0,6000.0,3.526302695379127
tfim,param_lam2,12000,none,10,0.7652974430110512,0.023637592992289666,0.751597443011051,0.7790649430110512,0.7652974430110512,0.0005587358024691415,0.7656259128983783,2.0,12000.0,0.7429491615039296
tfim,param_lam2,12000,rem,10,0.29471364456705224,0.04949907297320408,0.2657489310552089,0.3233467110503911,0.29471364456705224,0.0024501582252065826,0.2984313567584357,10.0,12000.0,1.4696291131083854
tfim,param_lam2,12000,zne,10,0.5532307763443859,0.0848999411071648,0.5039307763443878,0.602535776344386,0.5532307763443859,0.007208000000000052,0.5590630482285625,6.0,12000.0,3.001949803705793
tfim,param_lam2,12000,zne_rem,10,0.1158625167947008,0.0635001576784743,0.07835558922907791,0.1525066150025295,0.07582696111380756,0.01255937532102159,0.13058777056322815,14.0,12000.0,3.6077580041950568
tfim,param_lam2,24000,none,10,0.7556641096777179,0.02088832741562176,0.742930359677718,0.7673145263443846,0.7556641096777179,0.0004363222222222156,0.7559238960735519,2.0,24000.0,0.8495612890226767
tfim,param_lam2,24000,rem,10,0.2918812680491797,0.04639157099326987,0.26467070600295267,0.3180939305348896,0.2918812680491797,0.002152177859223598,0.295180681466959,10.0,24000.0,1.4162814685027114
tfim,param_lam2,24000,zne,10,0.5636307763443875,0.07270900907040317,0.5204807763443879,0.6064807763443875,0.5636307763443875,0.00528659999999997,0.5678358847788479,6.0,24000.0,3.2398587847012097
tfim,param_lam2,24000,zne_rem,10,0.10163639608531953,0.06418593789026969,0.06582282971349593,0.14058486190828573,0.08338267186783979,0.00787237577995591,0.1184812566179991,14.0,24000.0,3.939101412508171
